"","conflict_id","year","incompatibility","intensity_level","peripheral","duration","country","duration2","ep_end","Tonnage_mt_Combined","Tonnage_mt_emergency","Tonnage_mt_development","Value_Combined","Value_emergency","Value_development","commodities_Combined","commodities_emergency","commodities_development","partners_Combined","partners_emergency","partners_development","Value","Tonnage_mt","binary_emergency","n","frac_emergency","sum_tonnage_emergency","instrument_emergency","Value_t1","Tonnage_mt_t1","t1_commodities","sum_tonnage_t1","wheat_binary","n_partners_emergency","n_partners_development","inflation_adjustment","bd_best","lagged_deaths","population","gdp_pc","current_polity","democracy","lootable","Diamonds","Drugs","guarantee","rugged_terrain","forest_cover"
"1121",395,1992,2,2,0,0,"Tajikistan",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,29,0.448275862068966,NA,NA,17896222.6049771,60.1,"food",1740.15,0,0,0,1.78962226049771,2936,419,15.5207120019687,346.9784139,-6,FALSE,1,1,0,FALSE,611.287414550781,136.960235595703
"1122",395,1993,2,2,0,1,"Tajikistan",2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,29,0.448275862068966,NA,NA,23463127.703755,74.095,"feed grains, soy meal",1814.695,0,0,0,1.73800945953741,1395,2936,15.5370826926183,294.4038807,-6,FALSE,1,1,0,FALSE,611.287414550781,136.960235595703
"1123",395,1994,2,1,0,2,"Tajikistan",3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,29,0.448275862068966,NA,NA,16940389.0481813,34.4,"wheat",1031.2,1,0,0,1.69403890481813,356,1395,15.5523151250129,268.0002958,-6,FALSE,1,1,0,FALSE,611.287414550781,136.960235595703
"1124",395,1995,2,1,0,3,"Tajikistan",4,0,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,0,29,0.448275862068966,1075.435,482.091551724138,0,0,NA,500.7,0,0,0,1.64781089357979,368,356,15.56728275364,213.6353402,-6,FALSE,1,1,0,FALSE,611.287414550781,136.960235595703
"1125",395,1996,2,2,0,4,"Tajikistan",5,0,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,0,29,0.448275862068966,824.79,369.733448275862,0,0,NA,469.945,0,0,0,1.60080061626733,2790,368,15.582183816319,178.361221,-6,FALSE,1,1,0,FALSE,611.287414550781,136.960235595703
"1126",395,1997,2,1,0,5,"Tajikistan",6,0,NA,16.2,0,NA,14824104.1791517,0,NA,"veg. oil, wheat flour",NA,NA,"WFP/IEFR",NA,14824104.1791517,16.2,1,29,0.448275862068966,781.36,350.264827586207,0,0,NA,732.08,1,1,0,1.56423558116597,87,2790,15.5969511367628,155.1884916,-5,FALSE,1,1,0,FALSE,611.287414550781,136.960235595703
"1127",395,1998,2,1,0,6,"Tajikistan",7,1,NA,8,0,NA,6417636.97121824,0,NA,"veg. oil, wheat flour",NA,NA,"WFP/IEFR*",NA,6417636.97121824,8,1,29,0.448275862068966,901.75,404.23275862069,0,0,NA,1015.77,1,1,0,1.54040539849701,83,87,15.6118243073634,219.0404999,-1,FALSE,1,1,0,FALSE,611.287414550781,136.960235595703
"1128",395,1998,2,1,0,6,"Tajikistan",7,1,NA,8,0,NA,6417636.97121824,0,NA,"veg. oil, wheat flour",NA,NA,"WFP/IEFR*",NA,6417636.97121824,8,1,29,0.448275862068966,901.75,404.23275862069,0,0,NA,1015.77,1,1,0,1.54040539849701,517,83,15.6118243073634,219.0404999,-1,FALSE,1,1,0,FALSE,611.287414550781,136.960235595703
"1129",395,2000,2,1,0,0,"Tajikistan",1,1,NA,2.3,0,NA,2073197.48240817,0,NA,"wheat flour, veg. oil",NA,NA,"WFP/PRRO",NA,2073197.48240817,2.3,1,29,0.448275862068966,901.63,404.178965517241,0,0,NA,354.595,1,1,0,1.45825243188308,46,517,15.6426920279548,138.4288795,-1,FALSE,1,1,0,FALSE,611.287414550781,136.960235595703
"1130",395,2010,2,1,0,0,"Tajikistan",1,0,NA,5.97,0,NA,11303679.867852,0,NA,"lentils, vegetable oil,
wheat flour",NA,NA,"SCF",NA,11303679.867852,5.97,1,29,0.448275862068966,1650.48,739.870344827586,0,0,NA,40.68,1,1,0,1.15142759754428,32,46,15.8340594575384,749.552711,-3,FALSE,1,1,0,FALSE,611.287414550781,136.960235595703
"1131",395,2010,2,1,0,0,"Tajikistan",1,0,NA,5.97,0,NA,11303679.867852,0,NA,"lentils, vegetable oil,
wheat flour",NA,NA,"SCF",NA,11303679.867852,5.97,1,29,0.448275862068966,1650.48,739.870344827586,0,0,NA,40.68,1,1,0,1.15142759754428,66,32,15.8340594575384,749.552711,-3,FALSE,1,1,0,FALSE,611.287414550781,136.960235595703
"1132",395,2011,2,1,0,1,"Tajikistan",2,1,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,0,29,0.448275862068966,1033.35,463.225862068966,0,0,NA,50,0,0,0,1.11637723428314,28,66,15.856407457903,847.3821018,-3,FALSE,1,1,0,FALSE,611.287414550781,136.960235595703
"1133",396,1993,2,1,0,0,"Azerbaijan",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,29,0.275862068965517,NA,NA,0,0,NA,1814.695,0,0,0,1.73800945953741,60,0,15.8297466895188,529.8136618,-3,FALSE,0,0,0,FALSE,191.683624267578,61.0033073425293
"1134",396,1995,2,1,0,0,"Azerbaijan",1,1,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,0,29,0.275862068965517,1075.435,296.671724137931,0,0,NA,500.7,0,0,0,1.64781089357979,44,60,15.8547809349548,397.1981161,-6,FALSE,0,0,0,FALSE,191.683624267578,61.0033073425293
"1135",397,1993,1,1,1,0,"Bosnia & Herzegovina",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,28,0.142857142857143,NA,NA,0,0,NA,1814.695,0,0,0,1.73800945953741,133,0,15.2213469732184,NA,0,FALSE,0,0,0,FALSE,267.731414794922,59.7375373840332
"1136",397,1994,1,1,1,1,"Bosnia & Herzegovina",2,0,187900,NA,NA,146146430.357565,NA,NA,"beans peas, rice, vegetable oil, wheat flour. whom. wheat soy blend",NA,NA,"World Food Program",NA,NA,146146430.357565,187.9,NA,28,0.142857142857143,NA,NA,0,0,NA,1031.2,1,0,0,1.69403890481813,722,133,15.1858086583746,319.0130351,0,FALSE,0,0,0,FALSE,267.731414794922,59.7375373840332
"1137",397,1995,1,1,1,2,"Bosnia & Herzegovina",3,1,NA,127.4,0,NA,99143678.6907017,0,NA,"wheat flour,beans, cornmeal, lentils, rice, vegoil, wheat flour,lentils, peas, vegoil, wheat, wheat flour",NA,NA,"CRS,ARC,WFP/IEFR",NA,99143678.6907017,127.4,1,28,0.142857142857143,1075.435,153.633571428571,0,0,NA,500.7,1,3,0,1.64781089357979,116,722,15.1581272886139,487.4767772,0,NA,0,0,0,FALSE,267.731414794922,59.7375373840332
"1138",398,1993,1,2,1,0,"Bosnia & Herzegovina",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,28,0.142857142857143,NA,NA,0,0,NA,1814.695,0,0,0,1.73800945953741,25,0,15.2213469732184,NA,0,FALSE,0,0,0,FALSE,267.731414794922,59.7375373840332
"1139",398,1993,1,2,1,0,"Bosnia & Herzegovina",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,28,0.142857142857143,NA,NA,0,0,NA,1814.695,0,0,0,1.73800945953741,2302,25,15.2213469732184,NA,0,FALSE,0,0,0,FALSE,267.731414794922,59.7375373840332
"1140",398,1994,1,1,1,1,"Bosnia & Herzegovina",2,1,187900,NA,NA,146146430.357565,NA,NA,"beans peas, rice, vegetable oil, wheat flour. whom. wheat soy blend",NA,NA,"World Food Program",NA,NA,146146430.357565,187.9,NA,28,0.142857142857143,NA,NA,0,0,NA,1031.2,1,0,0,1.69403890481813,25,2302,15.1858086583746,319.0130351,0,FALSE,0,0,0,FALSE,267.731414794922,59.7375373840332
"1141",398,1994,1,1,1,1,"Bosnia & Herzegovina",2,1,187900,NA,NA,146146430.357565,NA,NA,"beans peas, rice, vegetable oil, wheat flour. whom. wheat soy blend",NA,NA,"World Food Program",NA,NA,146146430.357565,187.9,NA,28,0.142857142857143,NA,NA,0,0,NA,1031.2,1,0,0,1.69403890481813,302,25,15.1858086583746,319.0130351,0,FALSE,0,0,0,FALSE,267.731414794922,59.7375373840332
"1142",399,1993,2,1,0,0,"Russia",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,29,0.103448275862069,NA,NA,0,0,NA,1814.695,0,0,0,1.73800945953741,145,0,18.8158178817105,2930.670201,3,FALSE,1,1,1,FALSE,112.779434204102,102.091461181641
"1143",400,1994,2,1,0,0,"Mexico",1,1,28000,NA,NA,9111727.05734525,NA,NA,"corn, sorghum, vegetable oil, bawl, corn soya blend",NA,NA,"World Food Program",NA,NA,9111727.05734525,28,NA,29,0,NA,NA,0,0,NA,1031.2,0,0,0,1.69403890481813,145,0,18.3170564978835,5854.417857,4,FALSE,1,1,1,FALSE,182.822311401367,91.8416213989258
"1144",400,1996,2,1,0,0,"Mexico",1,1,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,0,29,0,824.79,0,0,0,NA,469.945,0,0,0,1.60080061626733,37,145,18.3496899207456,4412.116345,4,FALSE,1,1,1,FALSE,182.822311401367,91.8416213989258
"1145",401,1994,1,1,1,0,"Russia",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,29,0.103448275862069,NA,NA,0,0,NA,1031.2,0,0,0,1.69403890481813,229,0,18.8154752026402,2662.104034,3,FALSE,1,1,1,FALSE,112.779434204102,102.091461181641
"1146",401,1995,1,2,1,1,"Russia",2,0,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,0,29,0.103448275862069,1075.435,111.251896551724,0,0,NA,500.7,0,0,0,1.64781089357979,1754,229,18.8152587150081,2665.779867,3,FALSE,1,1,1,FALSE,112.779434204102,102.091461181641
"1147",401,1996,1,2,1,2,"Russia",3,1,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,0,29,0.103448275862069,824.79,85.3231034482759,0,0,NA,469.945,0,0,0,1.60080061626733,2721,1754,18.8138041995421,2643.929196,3,FALSE,1,1,1,FALSE,112.779434204102,102.091461181641
"1148",401,1999,1,2,1,0,"Russia",1,0,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,0,29,0.103448275862069,669.386,69.2468275862069,432005699.949975,1237.8,"corn, soybeans, rice, beef, poultry",1908.5,0,0,0,1.50734717358679,5769,2721,18.8074031396561,1330.757236,3,FALSE,1,1,1,FALSE,112.779434204102,102.091461181641
"1149",401,2000,1,2,1,1,"Russia",2,0,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,0,29,0.103448275862069,901.63,93.2720689655172,0,0,NA,354.595,0,0,0,1.45825243188308,2907,5769,18.8031969897536,1771.594059,6,TRUE,1,1,1,FALSE,112.779434204102,102.091461181641
"1150",401,2001,1,1,1,2,"Russia",3,0,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,0,29,0.103448275862069,646.64,66.8937931034483,0,0,NA,646,0,0,0,1.41830407154625,791,2907,18.7989560845057,2100.352512,6,TRUE,1,1,1,FALSE,112.779434204102,102.091461181641
"1151",401,2002,1,2,1,3,"Russia",4,0,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,0,29,0.103448275862069,895.42,92.6296551724138,0,0,NA,445.67,0,0,0,1.39602807635285,1289,791,18.7943558419249,2377.529577,6,TRUE,1,1,1,FALSE,112.779434204102,102.091461181641
"1152",401,2003,1,1,1,4,"Russia",5,0,NA,8.59,0,NA,7554392.78799819,0,NA,"wheat flour",NA,NA,"WFP/IEFR",NA,7554392.78799819,8.59,1,29,0.103448275862069,1910.9,197.679310344828,0,0,NA,573.47,1,1,0,1.36466802536232,480,1289,18.7898180352447,2975.125353,6,TRUE,1,1,1,FALSE,112.779434204102,102.091461181641
"1153",401,2004,1,2,1,5,"Russia",6,0,NA,8.72,0,NA,6806354.64828621,0,NA,"veg. oil, wheat flour",NA,NA,"WFP/IEFR",NA,6806354.64828621,8.72,1,29,0.103448275862069,1666.82,172.429655172414,0,0,NA,229.3,1,1,0,1.32921037540253,1151,480,18.7857912205314,4102.364833,6,TRUE,1,1,1,FALSE,112.779434204102,102.091461181641
"1154",401,2005,1,1,1,6,"Russia",7,0,NA,2.6,0,NA,1926191.87747525,0,NA,"wheat flour",NA,NA,"WFP/IEFR",NA,1926191.87747525,2.6,1,29,0.103448275862069,1811.27,187.37275862069,0,0,NA,65.186,1,1,0,1.28592821782178,682,1151,18.781976692584,5323.463083,6,TRUE,1,1,1,FALSE,112.779434204102,102.091461181641
"1155",401,2006,1,1,1,7,"Russia",8,0,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,0,29,0.103448275862069,1426.2,147.537931034483,0,0,NA,212.35,0,0,0,1.24578781990325,259,682,18.7787022398829,6920.189125,6,TRUE,1,1,1,FALSE,112.779434204102,102.091461181641
"1156",401,2007,1,1,1,8,"Russia",9,1,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,0,29,0.103448275862069,1357.239,140.404034482759,0,0,NA,23.21,0,0,0,1.21102474549159,146,259,18.7769914195534,9101.255049,4,FALSE,1,1,1,FALSE,112.779434204102,102.091461181641
"1157",402,1994,1,2,1,0,"Yemen Arab Republic",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1489,0,NA,NA,NA,NA,0,0,0,FALSE,NA,NA
"1158",404,1994,2,1,0,0,"Pakistan",1,0,30800,NA,NA,12041228.5354472,NA,NA,"wheat, vegetable oil",NA,NA,"WFP",NA,NA,12041228.5354472,30.8,NA,29,0.724137931034483,NA,NA,0,0,NA,1031.2,1,0,0,1.69403890481813,38,0,18.606020757286,434.4654114,8,TRUE,1,1,1,FALSE,214.260879516602,131.150802612305
"1159",404,1995,2,1,0,1,"Pakistan",2,0,NA,19,0,NA,11766992.2477217,0,NA,"vegoil, wheat",NA,NA,"WFPIPRO",NA,11766992.2477217,19,1,29,0.724137931034483,1075.435,778.763275862069,16478108935.7979,85,"corn",500.7,1,1,0,1.64781089357979,52,38,18.6339908167059,489.881814,8,TRUE,1,1,1,FALSE,214.260879516602,131.150802612305
"1160",404,1996,2,1,0,2,"Pakistan",3,1,NA,10,4.52,NA,4402201.69473516,1989795.16602029,NA,"wheat","wheat",NA,"WFP/PRO","wfp",6391996.86075546,14.52,1,29,0.724137931034483,824.79,597.261724137931,16008006.1626733,31.41,"beans",469.945,1,1,1,1.60080061626733,42,52,18.6624441841877,497.2161432,8,TRUE,1,1,1,FALSE,214.260879516602,131.150802612305
"1161",404,2007,2,1,0,0,"Pakistan",1,0,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,0,29,0.724137931034483,1357.239,982.82824137931,0,0,NA,23.21,0,0,0,1.21102474549159,585,42,18.9383316523804,908.0950906,2,FALSE,1,1,1,FALSE,214.260879516602,131.150802612305
"1162",404,2008,2,2,0,1,"Pakistan",2,0,NA,2.45,0,NA,2976032.0932107,0,NA,"soft red winter wheat,
vegetable oil",NA,NA,"WFP",NA,2976032.0932107,2.45,1,29,0.724137931034483,1964.83,1422.80793103448,0,0,NA,10.48,1,1,0,1.1665224573576,2998,585,18.9609621704809,990.8465996,5,FALSE,1,1,1,FALSE,214.260879516602,131.150802612305
"1163",404,2009,2,2,0,2,"Pakistan",3,0,NA,62.73,0,NA,64817477.0981631,0,NA,"vegetable oil, wheat flour,
yellow split peas",NA,NA,"WFP",NA,64817477.0981631,62.73,1,29,0.724137931034483,1919.76,1390.17103448276,0,0,NA,14.3,1,1,0,1.17027151099746,335,2998,18.9832955104528,957.9956808,5,FALSE,1,1,1,FALSE,214.260879516602,131.150802612305
"1164",404,2009,2,2,0,2,"Pakistan",3,0,NA,62.73,0,NA,64817477.0981631,0,NA,"vegetable oil, wheat flour,
yellow split peas",NA,NA,"WFP",NA,64817477.0981631,62.73,1,29,0.724137931034483,1919.76,1390.17103448276,0,0,NA,14.3,1,1,0,1.17027151099746,5968,335,18.9832955104528,957.9956808,5,FALSE,1,1,1,FALSE,214.260879516602,131.150802612305
"1165",404,2010,2,2,0,3,"Pakistan",4,0,NA,110.21,0,NA,111516683.964242,0,NA,"rice, vegetable oil, wheat
flour, yellow split peas",NA,NA,"WFP",NA,111516683.964242,110.21,1,29,0.724137931034483,1650.48,1195.17517241379,0,0,NA,40.68,1,1,0,1.15142759754428,72,5968,19.0052658504424,987.409723,6,TRUE,1,1,1,FALSE,214.260879516602,131.150802612305
"1166",404,2010,2,2,0,3,"Pakistan",4,0,NA,110.21,0,NA,111516683.964242,0,NA,"rice, vegetable oil, wheat
flour, yellow split peas",NA,NA,"WFP",NA,111516683.964242,110.21,1,29,0.724137931034483,1650.48,1195.17517241379,0,0,NA,40.68,1,1,0,1.15142759754428,5502,72,19.0052658504424,987.409723,6,TRUE,1,1,1,FALSE,214.260879516602,131.150802612305
"1167",404,2011,2,2,0,4,"Pakistan",5,0,NA,102.73,0,NA,128464542.567493,0,NA,"rice, vegetable oil,
wheat flour, yellow
split peas,rice, vegetable oil,
wheat soy blend,
yellow split peas",NA,NA,"WFP
EMOP,WFP
PRRO",NA,128464542.567493,102.73,1,29,0.724137931034483,1033.35,748.287931034483,0,0,NA,50,1,2,0,1.11637723428314,2598,5502,19.0268561394662,1164.976129,6,TRUE,1,1,1,FALSE,214.260879516602,131.150802612305
"1168",404,2012,2,2,0,5,"Pakistan",6,0,NA,61.44,0,NA,74446045.2551022,0,NA,"rice, vegetable oil,
wheat soy blend,
yellow split peas",NA,NA,"WFP
PRRO",NA,74446045.2551022,61.44,1,29,0.724137931034483,988.337,715.692310344828,0,0,NA,0,1,1,0,1.09370268886071,334,2598,19.0481232570236,1198.109001,6,TRUE,1,1,1,FALSE,214.260879516602,131.150802612305
"1169",404,2012,2,2,0,5,"Pakistan",6,0,NA,61.44,0,NA,74446045.2551022,0,NA,"rice, vegetable oil,
wheat soy blend,
yellow split peas",NA,NA,"WFP
PRRO",NA,74446045.2551022,61.44,1,29,0.724137931034483,988.337,715.692310344828,0,0,NA,0,1,1,0,1.09370268886071,30,334,19.0481232570236,1198.109001,6,TRUE,1,1,1,FALSE,214.260879516602,131.150802612305
"1170",404,2012,2,2,0,5,"Pakistan",6,0,NA,61.44,0,NA,74446045.2551022,0,NA,"rice, vegetable oil,
wheat soy blend,
yellow split peas",NA,NA,"WFP
PRRO",NA,74446045.2551022,61.44,1,29,0.724137931034483,988.337,715.692310344828,0,0,NA,0,1,1,0,1.09370268886071,2309,30,19.0481232570236,1198.109001,6,TRUE,1,1,1,FALSE,214.260879516602,131.150802612305
"1171",404,2013,2,2,0,6,"Pakistan",7,0,NA,51.4,0,NA,75306796.5519684,0,NA,"ready-to-use
therapeutic food,vegetable oil, yellow
split peas, wheat-soy
blend, milled rice",NA,NA,"UNICEF,WFP
PRRO",NA,75306796.5519684,51.4,1,29,0.724137931034483,856.87,620.492068965517,0,0,NA,0,1,2,0,1.07790096733193,99,2309,19.0691595787163,1208.90431,7,TRUE,1,1,1,FALSE,214.260879516602,131.150802612305
"1172",404,2013,2,2,0,6,"Pakistan",7,0,NA,51.4,0,NA,75306796.5519684,0,NA,"ready-to-use
therapeutic food,vegetable oil, yellow
split peas, wheat-soy
blend, milled rice",NA,NA,"UNICEF,WFP
PRRO",NA,75306796.5519684,51.4,1,29,0.724137931034483,856.87,620.492068965517,0,0,NA,0,1,2,0,1.07790096733193,1630,99,19.0691595787163,1208.90431,7,TRUE,1,1,1,FALSE,214.260879516602,131.150802612305
"1173",404,2014,2,2,0,7,"Pakistan",8,0,NA,48.53,0,NA,68132810.7961402,0,NA,"corn-soy blend,
vegetable oil,
yellow split peas,
rice, wheat-soy
blend,ready-to-use therapeutic food,unicef",NA,NA,"WFP
PRRO,UNICEF,Pakistan",NA,68132810.7961402,48.53,1,29,0.724137931034483,821.2529,594.700375862069,0,0,NA,0,1,3,0,1.06076470298319,159,1630,19.0900823414729,1251.164104,7,TRUE,1,1,1,FALSE,214.260879516602,131.150802612305
"1174",404,2014,2,2,0,7,"Pakistan",8,0,NA,48.53,0,NA,68132810.7961402,0,NA,"corn-soy blend,
vegetable oil,
yellow split peas,
rice, wheat-soy
blend,ready-to-use therapeutic food,unicef",NA,NA,"WFP
PRRO,UNICEF,Pakistan",NA,68132810.7961402,48.53,1,29,0.724137931034483,821.2529,594.700375862069,0,0,NA,0,1,3,0,1.06076470298319,136,159,19.0900823414729,1251.164104,7,TRUE,1,1,1,FALSE,214.260879516602,131.150802612305
"1175",404,2014,2,2,0,7,"Pakistan",8,0,NA,48.53,0,NA,68132810.7961402,0,NA,"corn-soy blend,
vegetable oil,
yellow split peas,
rice, wheat-soy
blend,ready-to-use therapeutic food,unicef",NA,NA,"WFP
PRRO,UNICEF,Pakistan",NA,68132810.7961402,48.53,1,29,0.724137931034483,821.2529,594.700375862069,0,0,NA,0,1,3,0,1.06076470298319,36,136,19.0900823414729,1251.164104,7,TRUE,1,1,1,FALSE,214.260879516602,131.150802612305
"1176",404,2014,2,2,0,7,"Pakistan",8,0,NA,48.53,0,NA,68132810.7961402,0,NA,"corn-soy blend,
vegetable oil,
yellow split peas,
rice, wheat-soy
blend,ready-to-use therapeutic food,unicef",NA,NA,"WFP
PRRO,UNICEF,Pakistan",NA,68132810.7961402,48.53,1,29,0.724137931034483,821.2529,594.700375862069,0,0,NA,0,1,3,0,1.06076470298319,2616,36,19.0900823414729,1251.164104,7,TRUE,1,1,1,FALSE,214.260879516602,131.150802612305
"1177",404,2015,2,2,0,8,"Pakistan",9,0,NA,0,0,NA,15892219.1502805,0,NA,"rutf,",NA,NA,"UNICEF,WFP PRRO",NA,15892219.1502805,0,1,29,0.724137931034483,711.16,514.977931034483,0,0,NA,0,0,2,0,1.05948127668537,1954,2616,19.1109586320269,1356.667756,7,TRUE,1,1,1,FALSE,214.260879516602,131.150802612305
"1178",404,2016,2,1,0,9,"Pakistan",10,0,NA,1.329,0,NA,2457365.9363938,0,NA,"na,na",NA,NA,"UNICEF,WFP",NA,2457365.9363938,1.329,1,29,0.724137931034483,1388.714,1005.62048275862,0,0,NA,0,0,2,0,1.04622187346466,519,1954,19.1318018415209,1368.454326,7,TRUE,1,1,1,FALSE,214.260879516602,131.150802612305
"1179",404,2017,2,1,0,10,"Pakistan",11,0,NA,0,0,NA,44775.9826677437,0,NA,"na,na",NA,NA,"UNICEF41,WFP42",NA,44775.9826677437,0,1,29,0.724137931034483,1129.763,818.10424137931,0,0,NA,0,0,2,0,1.02438761536819,506,519,19.1525518123453,1464.993305,7,TRUE,1,1,1,FALSE,214.260879516602,131.150802612305
"1180",404,2018,2,1,0,11,"Pakistan",12,0,NA,0.45,0,NA,2512755,0,NA,"na",NA,NA,"UNICEF",NA,2512755,0.45,1,29,0.724137931034483,1209.882,876.121448275862,0,0,NA,0,0,1,0,1,147,506,19.1731106110421,1482.305667,7,TRUE,1,1,1,FALSE,214.260879516602,131.150802612305
"1181",404,2019,2,1,0,12,"Pakistan",13,0,NA,0.336,0,NA,2055221.45027118,0,NA,"na",NA,NA,"UNICEF",NA,2055221.45027118,0.336,1,29,0.724137931034483,1315.526,952.622275862069,0,0,NA,0,0,1,0,0.982211439103084,148,147,19.1934027596736,1284.702041,NA,NA,1,1,1,FALSE,214.260879516602,131.150802612305
"1182",406,1995,1,1,1,0,"Niger",1,1,NA,0,0.57,NA,0,447636.167164071,NA,NA,"sfsg",NA,NA,"WFP",447636.167164071,0.57,0,29,0.551724137931034,1075.435,593.343448275862,0,0,NA,500.7,0,0,1,1.64781089357979,34,0,16.0657795178601,243.7814238,6,TRUE,0,0,0,FALSE,13.8554782867432,179.917297363281
"1183",407,1997,1,1,1,0,"Comoros",1,1,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,0,29,0,781.36,0,0,0,NA,732.08,0,0,0,1.56423558116597,56,0,13.1262617687927,726.0552078,4,FALSE,0,0,0,FALSE,326.822998046875,57.2770233154297
"1184",408,1993,2,1,0,0,"Congo - Brazzaville",1,1,1050,NA,NA,766462.171655996,NA,NA,"rice",NA,NA,"WFP",NA,NA,766462.171655996,1.05,NA,29,0.413793103448276,NA,NA,0,0,NA,1814.695,0,0,0,1.73800945953741,53,0,14.7554682058502,749.6348578,5,FALSE,1,1,0,FALSE,15.1348762512207,80.7627792358398
"1185",408,1997,2,2,0,0,"Congo - Brazzaville",1,0,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,0,29,0.413793103448276,781.36,323.321379310345,0,0,NA,732.08,0,0,0,1.56423558116597,10000,53,14.8688744031592,810.077492,-6,FALSE,1,1,0,FALSE,15.1348762512207,80.7627792358398
"1186",408,1997,2,2,0,0,"Congo - Brazzaville",1,0,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,0,29,0.413793103448276,781.36,323.321379310345,0,0,NA,732.08,0,0,0,1.56423558116597,33,10000,14.8688744031592,810.077492,-6,FALSE,1,1,0,FALSE,15.1348762512207,80.7627792358398
"1187",408,1998,2,2,0,1,"Congo - Brazzaville",2,0,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,0,29,0.413793103448276,901.75,373.137931034483,0,0,NA,1015.77,0,0,0,1.54040539849701,101,33,14.8978738776064,660.4723724,-6,FALSE,1,1,0,FALSE,15.1348762512207,80.7627792358398
"1188",408,1998,2,2,0,1,"Congo - Brazzaville",2,0,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,0,29,0.413793103448276,901.75,373.137931034483,0,0,NA,1015.77,0,0,0,1.54040539849701,155,101,14.8978738776064,660.4723724,-6,FALSE,1,1,0,FALSE,15.1348762512207,80.7627792358398
"1189",408,1998,2,2,0,1,"Congo - Brazzaville",2,0,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,0,29,0.413793103448276,901.75,373.137931034483,0,0,NA,1015.77,0,0,0,1.54040539849701,3016,155,14.8978738776064,660.4723724,-6,FALSE,1,1,0,FALSE,15.1348762512207,80.7627792358398
"1190",408,1999,2,1,0,2,"Congo - Brazzaville",3,1,NA,8.15,0,NA,8826723.57908954,0,NA,"beans, csb, cornmeal, veg. oil",NA,NA,"WFP/IEFR",NA,8826723.57908954,8.15,1,29,0.413793103448276,669.386,276.987310344828,0,0,NA,1908.5,0,1,0,1.50734717358679,117,3016,14.9268524799606,774.7116899,-6,FALSE,1,1,0,FALSE,15.1348762512207,80.7627792358398
"1191",408,1999,2,1,0,2,"Congo - Brazzaville",3,1,NA,8.15,0,NA,8826723.57908954,0,NA,"beans, csb, cornmeal, veg. oil",NA,NA,"WFP/IEFR",NA,8826723.57908954,8.15,1,29,0.413793103448276,669.386,276.987310344828,0,0,NA,1908.5,0,1,0,1.50734717358679,509,117,14.9268524799606,774.7116899,-6,FALSE,1,1,0,FALSE,15.1348762512207,80.7627792358398
"1192",408,2002,2,1,0,0,"Congo - Brazzaville",1,1,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,0,29,0.413793103448276,895.42,370.518620689655,0,0,NA,445.67,0,0,0,1.39602807635285,167,509,15.0125756589478,912.2781532,-4,FALSE,1,1,0,FALSE,15.1348762512207,80.7627792358398
